Row.names	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	GeneSymbol	GeneName	Sample_10uninfected	Sample_11infected	Sample_14uninfected	Sample_1infected	Sample_2infected	Sample_5uninfected	Sample_7infected	Sample_9uninfected
ENSMUSG00000030747	12.6878842220733	-1.37047025908717	0.838569096916217	-1.63429616489205	0.102196678577447	0.720074192242913	Dgat2	diacylglycerol O-acyltransferase 2	27	0	13	6	19	25	8	10
ENSMUSG00000040364	1.8422592235809	3.50190002359755	2.14363585054834	1.63362635622173	0.10233733020169	1	Sec1	secretory blood group 1	1	8	0	0	1	0	1	0
ENSMUSG00000015112	57.6044736579509	-0.635844447608992	0.389407160009676	-1.6328524816883	0.102500026123482	0.721624458094313	Slc25a13	solute carrier family 25 (mitochondrial carrier, adenine nucleotide translocator), member 13	99	42	45	41	58	74	40	72
ENSMUSG00000067847	9.59332866175901	1.27494654294165	0.780954160265896	1.63254978052433	0.102563720623905	0.721624458094313	Romo1	reactive oxygen species modulator 1	7	4	1	25	20	8	13	11
ENSMUSG00000045039	3978.70653432939	0.26617435372159	0.163059189522442	1.63237873621932	0.102599725756073	0.721624458094313	Megf8	multiple EGF-like-domains 8	4906	2640	1933	5129	6138	4026	4673	4753
ENSMUSG00000036362	1.62279973415579	-4.20456349114478	2.57592664760696	-1.63225280310323	0.102626241328624	1	P2ry13	purinergic receptor P2Y, G-protein coupled 13	0	0	0	0	0	1	0	16
ENSMUSG00000043384	309.613111677818	-0.396067748351773	0.242657630490513	-1.63220809315229	0.102635656445941	0.721624458094313	Gprasp1	G protein-coupled receptor associated sorting protein 1	519	166	130	242	333	551	405	420
ENSMUSG00000044006	2.1124054001798	4.52558224595063	2.77648432172286	1.6299685939312	0.103108134812094	1	Cilp2	cartilage intermediate layer protein 2	0	11	0	0	0	0	0	0
ENSMUSG00000087373	2.1124054001798	4.52558224595063	2.77648432172286	1.6299685939312	0.103108134812094	1	NA	NA	0	11	0	0	0	0	0	0
ENSMUSG00000010142	2.01785592779197	-4.51319833820188	2.76900285405192	-1.62990021176672	0.103122588904794	1	Tnfrsf13b	tumor necrosis factor receptor superfamily, member 13b	0	0	0	0	0	22	0	0
ENSMUSG00000076928	5.01683524851485	1.83080881544027	1.12344807119179	1.62963368079674	0.103178941536912	0.725057561983534	NA	NA	1	5	0	9	17	7	3	3
ENSMUSG00000051111	20.2008210287501	-1.83524508684969	1.12653121093016	-1.62911162073739	0.10328939162044	0.725188471462816	Sv2c	synaptic vesicle glycoprotein 2c	21	2	1	2	0	38	37	104
ENSMUSG00000026965	2131.85443941482	0.411165558989453	0.25242473274531	1.62886399647814	0.103341813315046	0.725188471462816	Anapc2	anaphase promoting complex subunit 2	1963	998	637	3200	3644	2603	2971	3320
ENSMUSG00000044726	2.03938361581274	4.51083493879011	2.76940119233747	1.62881237693944	0.10335274375973	1	Erich5	glutamate rich 5	0	0	0	19	0	0	0	0
ENSMUSG00000022579	8.2720080907667	1.57364015479088	0.966154935006973	1.62876584052176	0.10336259864057	0.725188471462816	Gpihbp1	GPI-anchored HDL-binding protein 1	10	10	2	11	27	1	3	5
ENSMUSG00000096832	2.29576200749964	-3.08561188143086	1.89478930053437	-1.6284722953421	0.103424779061901	1	NA	NA	0	0	3	2	0	6	0	8
ENSMUSG00000056665	228.934204885071	0.469188049112172	0.288189818203562	1.62805213604306	0.103513831346155	0.725806624084179	Them6	thioesterase superfamily member 6	177	207	95	380	236	226	273	348
ENSMUSG00000055958	7.80210915458217	-2.01023723795013	1.23491798332078	-1.62783056454037	0.103560817712383	0.725806624084179	NA	NA	13	3	15	9	0	3	0	9
ENSMUSG00000017801	8.60515089663422	-1.71470998479924	1.05392743366587	-1.62697158269709	0.103743133331396	0.72628757542436	Mlx	MAX-like protein X	9	2	16	3	0	10	12	8
ENSMUSG00000048118	29.4449433618647	0.946146907363357	0.581579683397901	1.62685687683493	0.103767498505556	0.72628757542436	Arid4a	AT rich interactive domain 4A (RBP1-like)	30	15	8	55	81	40	22	14
ENSMUSG00000042289	1887.5442210408	0.287412145116822	0.176681050928391	1.62672874995129	0.103794719874042	0.72628757542436	Hsd3b7	hydroxy-delta-5-steroid dehydrogenase, 3 beta- and steroid delta-isomerase 7	2379	1108	672	2312	2929	2368	2667	2338
ENSMUSG00000048368	12.9592092204157	-1.45537624532634	0.89520963740036	-1.62573791045489	0.104005421671669	0.727375848221545	Omd	osteomodulin	37	11	7	6	0	30	8	12
ENSMUSG00000037432	13.1550066823291	-1.46100835129822	0.899246650871324	-1.6247025772991	0.104225947945541	0.728274755994666	Fer1l5	fer-1-like 5 (C. elegans)	19	7	15	0	3	24	18	18
ENSMUSG00000031015	5.41451050804518	-2.2223564206897	1.3680247993115	-1.62450009810361	0.104269119466459	0.728274755994666	Swap70	SWA-70 protein	2	0	0	3	5	8	1	37
ENSMUSG00000039968	51.8286681222948	0.709807185127793	0.437091214367758	1.62393377353629	0.104389943557684	0.728274755994666	Rsbn1l	round spermatid basic protein 1-like	55	46	15	111	56	77	56	33
ENSMUSG00000031026	3.7592243033205	-2.15800596011052	1.32891504034034	-1.62388557176526	0.104400232431494	0.728274755994666	Trim66	tripartite motif-containing 66	11	1	0	0	3	14	2	7
ENSMUSG00000028282	18.223055028378	-1.46959349831356	0.905255932375532	-1.62340112420707	0.104503684561022	0.728274755994666	Casp8ap2	caspase 8 associated protein 2	9	0	15	2	23	38	21	55
ENSMUSG00000028788	83.8732647661012	-0.645102988839487	0.397434854682885	-1.62316661771957	0.104553791857761	0.728274755994666	Ptp4a2	protein tyrosine phosphatase 4a2	105	62	85	64	54	100	80	104
ENSMUSG00000063529	41.1042685754971	0.709152174216686	0.437044849927453	1.6226073235605	0.104673373958076	0.728274755994666	Stmnd1	stathmin domain containing 1	48	35	15	81	60	28	38	46
ENSMUSG00000022377	1155.52768511456	0.337394778737493	0.207936313806385	1.6225870919865	0.104677701684167	0.728274755994666	Asap1	ArfGAP with SH3 domain, ankyrin repeat and PH domain1	1113	605	413	1684	1594	1592	1784	1546
ENSMUSG00000020180	45.6989447512467	0.698206704865773	0.430362025305382	1.62237061778471	0.104724016467901	0.728274755994666	Snrpd3	small nuclear ribonucleoprotein D3	44	59	16	41	75	45	48	49
ENSMUSG00000021978	6107.93667338928	0.213762256870796	0.131769757348478	1.62224065045123	0.10475183087149	0.728274755994666	Extl3	exostoses (multiple)-like 3	7066	4719	2676	7238	7814	8406	7680	6990
ENSMUSG00000052353	24.9800493621603	1.65020978652993	1.01758902831749	1.62168590718636	0.104870617833112	0.728274755994666	Cemip	cell migration inducing protein, hyaluronan binding	44	74	0	8	7	8	32	8
ENSMUSG00000053552	150.01282617567	-0.707259743394504	0.436249735367986	-1.6212267562705	0.10496901650359	0.728274755994666	Ebf4	early B cell factor 4	251	21	128	204	146	248	152	135
ENSMUSG00000021670	160.389913712092	-0.698152573835535	0.430762694228177	-1.62073592534854	0.105074285413612	0.728274755994666	Hmgcr	3-hydroxy-3-methylglutaryl-Coenzyme A reductase	221	126	177	61	131	173	163	170
ENSMUSG00000020990	33.4946618924225	-1.2155207810145	0.750025317834351	-1.62063966657051	0.105094939937117	0.728274755994666	Cdkl1	cyclin-dependent kinase-like 1 (CDC2-related kinase)	26	23	61	7	10	32	37	25
ENSMUSG00000032504	895.179889859662	0.550399627012813	0.339638001305881	1.62054783297679	0.105114647939633	0.728274755994666	Pdcd6ip	programmed cell death 6 interacting protein	824	317	186	1677	1624	1129	1202	1356
ENSMUSG00000097392	4.43667837150942	-2.28874148940886	1.41238610900712	-1.62047861757703	0.105129503889787	0.728274755994666	D930016D06Rik	RIKEN cDNA D930016D06 gene	11	0	0	5	2	21	0	7
ENSMUSG00000042797	14.8293134771433	-1.23032757333609	0.759318535919614	-1.620304938093	0.105166788678992	0.728274755994666	Aqp11	aquaporin 11	21	8	22	12	7	6	8	23
ENSMUSG00000052917	23.4586500359635	-1.30449654546091	0.805141322939199	-1.62020816506945	0.105187568061605	0.728274755994666	Senp7	SUMO1/sentrin specific peptidase 7	36	0	25	33	4	33	26	40
ENSMUSG00000047248	155.69635353508	0.57608112850036	0.355591626389714	1.62006381969467	0.105218568371335	0.728274755994666	C2cd3	C2 calcium-dependent domain containing 3	107	153	40	128	258	254	231	188
ENSMUSG00000028893	214.207434674831	0.535930565472243	0.330878089579888	1.61972213437495	0.105291979256395	0.728274755994666	Sesn2	sestrin 2	255	250	73	263	253	140	240	316
ENSMUSG00000019850	1229.68559917633	0.379128382075883	0.234071417487855	1.61971242001623	0.105294066974576	0.728274755994666	Tnfaip3	tumor necrosis factor, alpha-induced protein 3	1156	1321	673	1272	1554	1356	1403	1288
ENSMUSG00000045731	3.76934050832103	-3.32913518205267	2.05586028361872	-1.61933921705649	0.105374297103603	0.72844748752847	Pnoc	prepronociceptin	4	0	12	0	0	0	3	0
ENSMUSG00000042272	515.780329258243	-0.406609635154738	0.251169927776148	-1.61886273072119	0.105476801298783	0.728773936856316	Sestd1	SEC14 and spectrin domains 1	672	222	232	419	517	971	785	822
ENSMUSG00000020057	2171.65390892293	0.340935648720414	0.210659602950554	1.61841968723561	0.105572182061142	0.728941095350297	Dram1	DNA-damage regulated autophagy modulator 1	2621	1236	635	3017	3310	2593	3023	3096
ENSMUSG00000034557	56.3388348148843	1.33599606110102	0.82566212357801	1.61809052752895	0.105643089611571	0.728941095350297	Zfyve9	zinc finger, FYVE domain containing 9	19	118	2	62	4	76	105	67
ENSMUSG00000074102	300.054952236463	0.563162229920357	0.348064981784392	1.6179801456419	0.105666876523888	0.728941095350297	Rbm15b	RNA binding motif protein 15B	269	122	59	538	529	432	422	411
ENSMUSG00000030774	28.6955865111107	1.26328075579134	0.781220817134907	1.61705977117246	0.105865379464803	0.729928502868461	Pak1	p21 protein (Cdc42/Rac)-activated kinase 1	21	0	7	57	89	29	48	20
ENSMUSG00000087355	2.11942524938817	3.73121548357947	2.30824848812033	1.61647045488499	0.105992636251234	1	NA	NA	0	10	0	1	0	1	0	0
ENSMUSG00000098202	1.48739015457263	-4.08375384935059	2.52651764963162	-1.61635674698177	0.106017204258805	1	NA	NA	0	0	0	0	0	11	0	5
ENSMUSG00000024665	209.105824126266	-0.420670071036443	0.260296813151648	-1.61611687036431	0.106069047399657	0.730661639442261	Fads2	fatty acid desaturase 2	279	128	146	150	221	252	250	331
ENSMUSG00000034659	1485.94247955848	0.403302270597483	0.249559840832597	1.6160543669685	0.106082559196881	0.730661639442261	Tmem109	transmembrane protein 109	1236	728	554	2672	1687	2211	2383	1801
ENSMUSG00000003346	84.6717509306576	-0.744116562998367	0.460659030617817	-1.61533045819245	0.106239151100472	0.731358083006536	Abhd17a	abhydrolase domain containing 17A	123	57	103	75	70	69	51	87
ENSMUSG00000044921	1.55480412451682	4.12633512599815	2.55526455903287	1.61483675395236	0.106346051522938	1	Rassf9	Ras association (RalGDS/AF-6) domain family (N-terminal) member 9	0	0	0	2	13	0	0	0
ENSMUSG00000057880	1090.65035641543	0.549210301732545	0.340146043843079	1.61463086716338	0.106390656812872	0.732018804156624	Abat	4-aminobutyrate aminotransferase	1034	398	204	2000	1680	1355	1784	1703
ENSMUSG00000000295	7.13441960272381	-1.61008614626461	0.997448861110197	-1.61420420538907	0.106483140129785	0.732150574980097	Hddc2	HD domain containing 2	17	5	8	5	3	9	0	8
ENSMUSG00000027236	5.60838417986908	-1.56315900679267	0.968481902858997	-1.61403016636466	0.106520883168613	0.732150574980097	Eif3j1	eukaryotic translation initiation factor 3, subunit J1	13	0	5	3	5	10	5	8
ENSMUSG00000050244	60.0419322231453	-0.708045600238466	0.43886401045879	-1.61335990959539	0.106666337725824	0.732768280479178	Heatr1	HEAT repeat containing 1	69	11	41	65	49	94	82	120
ENSMUSG00000060510	95.7726845498141	-0.566481494913711	0.351199673828637	-1.61298980929612	0.106746721805368	0.732831891403475	Zfp266	zinc finger protein 266	209	47	32	91	76	164	118	135
ENSMUSG00000031637	8.67828353310409	1.61141171020838	0.999135811681139	1.61280547786295	0.106786775649403	0.732831891403475	Lrp2bp	Lrp2 binding protein	10	19	0	5	19	8	5	3
ENSMUSG00000039530	10.3695340170934	-1.31711580817339	0.817009132777417	-1.61211883115169	0.106936083679838	0.732989186746918	Tusc3	tumor suppressor candidate 3	17	3	6	3	12	7	8	37
ENSMUSG00000049760	5.62932973373833	-1.93322769289368	1.19946271546509	-1.61174471533621	0.107017502955965	0.732989186746918	2410015M20Rik	RIKEN cDNA 2410015M20 gene	16	0	3	0	2	17	9	6
ENSMUSG00000028277	120.883573303407	-0.926737737085807	0.574996626776525	-1.61172725878614	0.10702130324506	0.732989186746918	Ube2j1	ubiquitin-conjugating enzyme E2J 1	162	31	25	20	184	269	142	334
ENSMUSG00000040511	146.357603770146	0.447759007921917	0.277821687384273	1.61167766324374	0.1070321007728	0.732989186746918	Pvr	poliovirus receptor	139	88	69	266	165	179	211	149
ENSMUSG00000037405	652.309358758501	1.00241391470968	0.622098686292246	1.61134227864093	0.107105140565856	0.73310855040482	Icam1	intercellular adhesion molecule 1	661	1092	237	317	1280	719	577	259
ENSMUSG00000029388	14.0602299890594	-1.17126159841632	0.727482553908403	-1.61002018828316	0.10739344907322	0.734654012284622	Eif2b1	eukaryotic translation initiation factor 2B, subunit 1 (alpha)	14	7	10	2	16	41	11	21
ENSMUSG00000071757	1728.12859397187	0.273423244318277	0.169872265756661	1.60958142931908	0.107489265059614	0.734654012284622	Zhx2	zinc fingers and homeoboxes 2	2319	1154	767	2556	2382	1990	1980	1807
ENSMUSG00000026834	2.69335009544298	-3.31116399310733	2.05790088365772	-1.60900071495283	0.107616185292786	0.734654012284622	Acvr1c	activin A receptor, type IC	1	0	9	0	0	1	2	0
ENSMUSG00000038375	679.82999986469	0.358560933911526	0.22290437106243	1.60858637362074	0.107706815759383	0.734654012284622	Trp53inp2	transformation related protein 53 inducible nuclear protein 2	706	332	258	1123	1040	907	877	820
ENSMUSG00000023460	173.881015847214	0.562500109191663	0.349705852809036	1.60849498134888	0.107726814474239	0.734654012284622	Rab12	RAB12, member RAS oncogene family	120	88	41	314	279	243	238	264
ENSMUSG00000029924	1249.72164224273	-0.310390727186587	0.193038126945451	-1.60792446600095	0.107851722726106	0.734654012284622	Slc37a3	solute carrier family 37 (glycerol-3-phosphate transporter), member 3	1826	930	800	1085	1257	1623	1293	1637
ENSMUSG00000022462	1167.66806794703	0.358226203865982	0.222804976937381	1.60780162449719	0.107878632560194	0.734654012284622	Slc38a2	solute carrier family 38, member 2	1130	689	337	1656	1710	1666	1650	1669
ENSMUSG00000091345	1979.66023210238	-0.421356951305918	0.262079167677219	-1.60774683100668	0.107890637414153	0.734654012284622	Col6a5	collagen, type VI, alpha 5	3288	1406	937	2071	1063	3640	2375	2424
ENSMUSG00000071662	2.68923871333846	-3.30862044536129	2.05814487053088	-1.60757412791251	0.107928482322243	0.734654012284622	Polr2g	polymerase (RNA) II (DNA directed) polypeptide G	0	0	9	0	0	1	2	1
ENSMUSG00000020271	226.407160261539	-0.578076023448603	0.35968448964645	-1.60717528858923	0.108015921248911	0.734654012284622	Fbxw11	F-box and WD-40 domain protein 11	324	107	91	243	131	626	299	235
ENSMUSG00000035385	68.8127075671575	0.984305278987753	0.61252500784506	1.60696341599286	0.10806239361379	0.734654012284622	Ccl2	chemokine (C-C motif) ligand 2	105	141	18	56	81	66	43	19
ENSMUSG00000037149	670.807769001781	-0.495739357471727	0.308566197361748	-1.60658996905791	0.108144344400589	0.734654012284622	Ddx1	DEAD (Asp-Glu-Ala-Asp) box polypeptide 1	994	550	590	645	437	699	566	823
ENSMUSG00000038347	14.0149643562	-1.24515677045808	0.775046739421286	-1.60655700763003	0.108151579958619	0.734654012284622	Tcte2,2700054A10Rik	t-complex-associated testis expressed 2,RIKEN cDNA 2700054A10 gene	16	4	23	14	13	14	4	13
ENSMUSG00000020593	425.513587973488	0.564907460821637	0.351640079617644	1.6064933821989	0.10816554783708	0.734654012284622	Lpin1	lipin 1	337	192	99	686	965	700	428	505
ENSMUSG00000066807	2.97605507633504	-2.0881455933514	1.29982062828752	-1.60648750135815	0.108166838947466	0.734654012284622	NA	NA	3	0	4	2	2	4	1	8
ENSMUSG00000027706	8.17409208969082	-1.45764579675631	0.907617581420183	-1.60601317845285	0.108271014440446	0.734982895658289	Sec62	SEC62 homolog (S. cerevisiae)	20	3	10	6	2	13	7	3
ENSMUSG00000017747	6.35633800747564	-1.65787835118954	1.0324983411536	-1.60569589810402	0.108340743002481	0.735077722594805	Ghdc	GH3 domain containing	4	3	10	2	6	5	1	15
ENSMUSG00000084617	1.56456948581929	4.09133514513469	2.54862472340587	1.60531093791918	0.108425393243635	1	NA	NA	0	6	0	0	4	0	0	0
ENSMUSG00000096924	3.20886076793364	2.84268547825683	1.77087092110176	1.60524713822069	0.108439427436748	0.735158416202223	NA	NA	1	6	1	15	0	1	0	0
ENSMUSG00000023886	25.7539718804208	-1.6940591260884	1.05539998687804	-1.60513468557031	0.108464167451515	0.735158416202223	Smoc2	SPARC related modular calcium binding 2	48	5	43	0	48	33	1	10
ENSMUSG00000097998	1.98153589940958	-3.61249051887449	2.25153140103224	-1.60445931032466	0.108612846572143	1	NA	NA	6	0	5	1	0	0	0	0
ENSMUSG00000041202	1.16914550406603	-3.74520933402341	2.33431460849497	-1.60441498347907	0.108622610452091	1	Pla2g2d	phospholipase A2, group IID	7	0	0	0	0	2	0	3
ENSMUSG00000042632	42.2586653381728	-1.05195816078426	0.655710997464276	-1.60430153657988	0.108647602578055	0.735730344846911	Pla2g6	phospholipase A2, group VI	47	29	59	20	6	43	52	51
ENSMUSG00000049044	8.52207112161061	2.02459766169212	1.26202561281553	1.60424451067623	0.108660166989072	0.735730344846911	Rapgef4	Rap guanine nucleotide exchange factor (GEF) 4	1	14	0	0	36	6	5	10
ENSMUSG00000098207	1.27980168646349	-3.81516648661973	2.37818072183557	-1.60423741206473	0.108661731093356	1	Arl14	ADP-ribosylation factor-like 14	1	0	2	0	0	0	0	7
ENSMUSG00000043623	1.35838169421745	3.86922138588723	2.41253824183895	1.603796913469	0.108758825171701	1	NA	NA	0	6	0	0	1	0	1	0
ENSMUSG00000036257	48.6026591389122	-0.702044134514593	0.437827615991958	-1.60347156933904	0.108830581119528	0.735900736779111	Pnpla8	patatin-like phospholipase domain containing 8	72	14	34	71	31	62	47	91
ENSMUSG00000025921	6483.67623355769	0.394825683845371	0.246234442951785	1.60345433040284	0.108834384280247	0.735900736779111	Rdh10	retinol dehydrogenase 10 (all-trans)	6634	3392	1767	9126	9430	7208	10478	10729
ENSMUSG00000021275	52.733723410795	-0.98199848766053	0.61245873004834	-1.60337087134512	0.108852798051981	0.735900736779111	Tecpr2	tectonin beta-propeller repeat containing 2	39	13	48	12	32	131	102	73
ENSMUSG00000087143	51.3577726180786	-0.712351368528806	0.444618123453773	-1.60216448892207	0.109119240443049	0.737323909154647	NA	NA	114	41	35	39	42	52	31	70
ENSMUSG00000097326	2.07204272268281	-3.66178731730499	2.28644918835168	-1.60151703171886	0.10926245078324	1	A330048O09Rik	RIKEN cDNA A330048O09 gene	0	0	7	0	0	2	1	0
ENSMUSG00000026479	23.9382109346372	1.10369087457516	0.6893453985769	1.60107092446493	0.109361211197687	0.738318665992959	Lamc2	laminin, gamma 2	20	45	10	40	20	26	13	7
ENSMUSG00000102018	2.35220120684764	3.22037440182868	2.01155383785259	1.60093870779345	0.109390495232053	1	K230010J24Rik	RIKEN cDNA K230010J24 gene	0	0	0	0	18	1	3	1
ENSMUSG00000023904	70.5067428099408	-0.784794372205215	0.490344391343626	-1.60049627580066	0.109488532449834	0.738318665992959	Hcfc1r1	host cell factor C1 regulator 1 (XPO1-dependent)	92	44	92	54	73	68	38	62
ENSMUSG00000084274	2.6471125613953	3.17252084982823	1.98259431540011	1.60018659651406	0.109557194695877	0.738318665992959	Gm12504	prothymosin alpha pseudogene	0	5	1	0	13	1	0	0
ENSMUSG00000029560	22.7736397714958	-0.886728818889095	0.554353015901252	-1.5995742666746	0.109693060962016	0.738318665992959	Snx8	sorting nexin 8	36	14	25	18	18	23	14	29
ENSMUSG00000015468	78.1815803207917	1.00329547249593	0.627228821182411	1.59956851250009	0.109694338353282	0.738318665992959	Notch4	notch 4	77	15	16	34	322	82	121	70
ENSMUSG00000051278	7.68774938757347	-1.67991545898257	1.05041412405661	-1.59928871909574	0.109756464950457	0.738318665992959	Zgrf1	zinc finger, GRF-type containing 1	29	2	4	0	3	16	11	5
